ApprovalID,Address,ProjectID,ApprovalStatus,ProjectTitle,CensusBureauCategory,ApprovalCreation,ApprovalIssuance,ProjectURL,ApprovalURL,AffordableUnits
2327403,14403 PENASQUITOS DR,644431,Completed,DIGITAL- Millennium PQ (bldgs),Five or More Family Apt,8/6/2019,1/7/2021,https://opendsd.sandiego.gov/Web/Projects/Details/644431,https://opendsd.sandiego.gov/Web/Approvals/Details/2327403,2
2327407,14413 PENASQUITOS DR,644431,Completed,DIGITAL- Millennium PQ (bldgs),Five or More Family Apt,8/6/2019,1/7/2021,https://opendsd.sandiego.gov/Web/Projects/Details/644431,https://opendsd.sandiego.gov/Web/Approvals/Details/2327407,1
2327411,14433 PENASQUITOS DR,644431,Completed,DIGITAL- Millennium PQ (bldgs),Acc Bldg to 3+ Fam or NonRes,8/6/2019,1/7/2021,https://opendsd.sandiego.gov/Web/Projects/Details/644431,https://opendsd.sandiego.gov/Web/Approvals/Details/2327411,1
2331159,2528 ISLAND AV,645229,Created,2528 Island MDU,Five or More Family Apt,8/15/2019,,https://opendsd.sandiego.gov/Web/Projects/Details/645229,https://opendsd.sandiego.gov/Web/Approvals/Details/2331159,1
2331340,3843 NATIONAL AV,645260,Completed,3843 National Ave Apt,Five or More Family Apt,8/15/2019,7/27/2020,https://opendsd.sandiego.gov/Web/Projects/Details/645260,https://opendsd.sandiego.gov/Web/Approvals/Details/2331340,2
2340112,5526 LAURETTA ST,646459,Completed,Lauretta St Units,Five or More Family Apt,9/9/2019,6/9/2020,https://opendsd.sandiego.gov/Web/Projects/Details/646459,https://opendsd.sandiego.gov/Web/Approvals/Details/2340112,3
2344023,465 47TH ST,647893,Completed,Digital-Post 310 (blg),Three or Four Family Apt,9/18/2019,9/21/2022,https://opendsd.sandiego.gov/Web/Projects/Details/647893,https://opendsd.sandiego.gov/Web/Approvals/Details/2344023,18
2345060,1401 UNION ST,648134,Completed,Union & Ash (MDU),Five or More Family Apt,9/20/2019,12/11/2020,https://opendsd.sandiego.gov/Web/Projects/Details/648134,https://opendsd.sandiego.gov/Web/Approvals/Details/2345060,32
2354109,635 ROBINSON AV,649440,Completed,DIGITAL - HILLCREST 111,Five or More Family Apt,10/14/2019,10/9/2020,https://opendsd.sandiego.gov/Web/Projects/Details/649440,https://opendsd.sandiego.gov/Web/Approvals/Details/2354109,9
2356059,4130 LOUISIANA ST,650393,Completed,Louisiana LLC MDU,Five or More Family Apt,10/18/2019,7/14/2020,https://opendsd.sandiego.gov/Web/Projects/Details/650393,https://opendsd.sandiego.gov/Web/Approvals/Details/2356059,1
2357135,2654 B ST,650640,Issued,B Street Appartments,Five or More Family Apt,10/22/2019,5/5/2021,https://opendsd.sandiego.gov/Web/Projects/Details/650640,https://opendsd.sandiego.gov/Web/Approvals/Details/2357135,1
2360004,4969 IMPERIAL AV,651232,Cancelled,*Replac* Imperial Apartments,Five or More Family Apt,10/29/2019,4/16/2021,https://opendsd.sandiego.gov/Web/Projects/Details/651232,https://opendsd.sandiego.gov/Web/Approvals/Details/2360004,1
2364544,4353 PARK BL,652165,Completed,Digital Winslow Mixed Use Bldg,Five or More Family Apt,11/8/2019,3/15/2021,https://opendsd.sandiego.gov/Web/Projects/Details/652165,https://opendsd.sandiego.gov/Web/Approvals/Details/2364544,30
2378458,9801 SYDNEY LN,652319,Completed,CMV 4 (mdu),Five or More Family Apt,12/13/2019,2/16/2021,https://opendsd.sandiego.gov/Web/Projects/Details/652319,https://opendsd.sandiego.gov/Web/Approvals/Details/2378458,32
2367236,5506 UNIVERSITY AV,652711,Completed,Aztec Canyon Conversion,Two Family Apartment,11/18/2019,6/24/2020,https://opendsd.sandiego.gov/Web/Projects/Details/652711,https://opendsd.sandiego.gov/Web/Approvals/Details/2367236,2
2368887,6240 MISSION GORGE RD,652742,Completed,Trinity Place,Five or More Family Apt,11/20/2019,3/23/2020,https://opendsd.sandiego.gov/Web/Projects/Details/652742,https://opendsd.sandiego.gov/Web/Approvals/Details/2368887,6
2372054,4455 LAMONT ST,652848,Completed,The Lamont Mixed Use,Five or More Family Apt,11/27/2019,9/29/2020,https://opendsd.sandiego.gov/Web/Projects/Details/652848,https://opendsd.sandiego.gov/Web/Approvals/Details/2372054,3
2369611,4712 ARIZONA ST,652912,Created,Arizona St MDU,Five or More Family Apt,11/21/2019,,https://opendsd.sandiego.gov/Web/Projects/Details/652912,https://opendsd.sandiego.gov/Web/Approvals/Details/2369611,1
2370189,2915 E ST,652956,Issued,Digital 29th and E Apartments,Five or More Family Condo,11/22/2019,10/18/2021,https://opendsd.sandiego.gov/Web/Projects/Details/652956,https://opendsd.sandiego.gov/Web/Approvals/Details/2370189,3
2370478,2915 E ST,652956,Issued,Digital 29th and E Apartments,Five or More Family Condo,11/25/2019,10/18/2021,https://opendsd.sandiego.gov/Web/Projects/Details/652956,https://opendsd.sandiego.gov/Web/Approvals/Details/2370478,2
2370482,2915 E ST,652956,Issued,Digital 29th and E Apartments,Five or More Family Condo,11/25/2019,10/18/2021,https://opendsd.sandiego.gov/Web/Projects/Details/652956,https://opendsd.sandiego.gov/Web/Approvals/Details/2370482,1
2369431,405 16TH ST,653111,Created,Digital-The Fellow (high rise),Acc Struct to 3+ Fam or NonRes,11/21/2019,,https://opendsd.sandiego.gov/Web/Projects/Details/653111,https://opendsd.sandiego.gov/Web/Approvals/Details/2369431,11
2372152,4566 30TH ST,653144,Issued,DIGITAL-30th St. Apartments,Five or More Family Apt,11/27/2019,6/27/2022,https://opendsd.sandiego.gov/Web/Projects/Details/653144,https://opendsd.sandiego.gov/Web/Approvals/Details/2372152,2
2371082,4505 ILLINOIS ST,653414,Issued,Digi - IS_Micro Units,Five or More Family Apt,11/26/2019,2/11/2022,https://opendsd.sandiego.gov/Web/Projects/Details/653414,https://opendsd.sandiego.gov/Web/Approvals/Details/2371082,2
2372277,5310 ADOBE FALLS RD,653571,Completed,Waring Gardens Apartments,Five or More Family Apt,11/27/2019,5/28/2021,https://opendsd.sandiego.gov/Web/Projects/Details/653571,https://opendsd.sandiego.gov/Web/Approvals/Details/2372277,9
2372219,2001 04TH AV,653656,Completed,The Hawthorne (Building C),Add/Alt Tenant Improvements,11/27/2019,8/21/2020,https://opendsd.sandiego.gov/Web/Projects/Details/653656,https://opendsd.sandiego.gov/Web/Approvals/Details/2372219,3
2373556,5858 MOUNT ALIFAN DR,653910,Completed,Ivy Senior Apartments,Five or More Family Apt,12/4/2019,5/13/2020,https://opendsd.sandiego.gov/Web/Projects/Details/653910,https://opendsd.sandiego.gov/Web/Approvals/Details/2373556,52
2374590,4530 INGRAHAM ST,654100,Completed,Blue Car new multi-family,Five or More Family Apt,12/6/2019,3/19/2021,https://opendsd.sandiego.gov/Web/Projects/Details/654100,https://opendsd.sandiego.gov/Web/Approvals/Details/2374590,1
2374800,4310 ARAGON DR,654145,Cancelled,Digital - University Mixed Use,Five or More Family Apt,12/6/2019,,https://opendsd.sandiego.gov/Web/Projects/Details/654145,https://opendsd.sandiego.gov/Web/Approvals/Details/2374800,2
2374859,4555 30TH ST,654148,Issued,Digital-Fenton Residential,Five or More Family Apt,12/6/2019,4/11/2022,https://opendsd.sandiego.gov/Web/Projects/Details/654148,https://opendsd.sandiego.gov/Web/Approvals/Details/2374859,5
2375398,4333 ILLINOIS ST,654258,Completed,Illinois St Apartments,Five or More Family Apt,12/9/2019,1/27/2020,https://opendsd.sandiego.gov/Web/Projects/Details/654258,https://opendsd.sandiego.gov/Web/Approvals/Details/2375398,5
2375895,2441 UNIVERSITY AV,654375,Completed,n-B-tween (bldg) PERMIT NOW,Five or More Family Apt,12/10/2019,5/26/2021,https://opendsd.sandiego.gov/Web/Projects/Details/654375,https://opendsd.sandiego.gov/Web/Approvals/Details/2375895,3
2376430,5930 DIVISION ST,654482,Completed,Valencia pointe mixed use,Five or More Family Apt,12/11/2019,2/23/2021,https://opendsd.sandiego.gov/Web/Projects/Details/654482,https://opendsd.sandiego.gov/Web/Approvals/Details/2376430,102
2376657,1011 UNION ST,654500,Completed,Digitl 220 W Broadway Hi Rise,Five or More Family Condo,12/11/2019,7/1/2021,https://opendsd.sandiego.gov/Web/Projects/Details/654500,https://opendsd.sandiego.gov/Web/Approvals/Details/2376657,41
2377287,2078 HARRISON AV,654636,Created,Shift2 New MDU,Five or More Family Apt,12/12/2019,,https://opendsd.sandiego.gov/Web/Projects/Details/654636,https://opendsd.sandiego.gov/Web/Approvals/Details/2377287,1
2377391,3056 IMPERIAL AV,654657,Created,Shift New MDU,Five or More Family Apt,12/12/2019,,https://opendsd.sandiego.gov/Web/Projects/Details/654657,https://opendsd.sandiego.gov/Web/Approvals/Details/2377391,1
2377660,3023 IMPERIAL AV,654700,Created,Cholla House New MDU,Five or More Family Apt,12/12/2019,,https://opendsd.sandiego.gov/Web/Projects/Details/654700,https://opendsd.sandiego.gov/Web/Approvals/Details/2377660,1
2379863,6073 AVENIDA CHAMNEZ,655099,Created,Stanley Guest Quarters,"Add/Alt Guest House, No Chg DU",12/17/2019,,https://opendsd.sandiego.gov/Web/Projects/Details/655099,https://opendsd.sandiego.gov/Web/Approvals/Details/2379863,1
2381482,4060 OREGON ST,655271,Created,Closed,,12/19/2019,,https://opendsd.sandiego.gov/Web/Projects/Details/655271,https://opendsd.sandiego.gov/Web/Approvals/Details/2381482,3
2382081,6863 NEWBERRY ST,655479,Completed,Tran Addition and Remodel,"Add/Alt 1 or 2 Fam, No Chg DU",12/19/2019,10/13/2020,https://opendsd.sandiego.gov/Web/Projects/Details/655479,https://opendsd.sandiego.gov/Web/Approvals/Details/2382081,1
2383799,2100 04TH AV,655732,Issued,Digital-Hawthorn,Five or More Family Apt,12/23/2019,2/28/2022,https://opendsd.sandiego.gov/Web/Projects/Details/655732,https://opendsd.sandiego.gov/Web/Approvals/Details/2383799,6
2385119,4031 CAMINITO DEHESA,656033,Completed,No Plan Combo Permit,"Add/Alt 1 or 2 Fam, No Chg DU",1/8/2020,1/8/2020,https://opendsd.sandiego.gov/Web/Projects/Details/656033,https://opendsd.sandiego.gov/Web/Approvals/Details/2385119,1
2390245,376 NAUTILUS ST,657204,Completed,Combination (No Plan permit),"Add/Alt 1 or 2 Fam, No Chg DU",1/28/2020,1/28/2020,https://opendsd.sandiego.gov/Web/Projects/Details/657204,https://opendsd.sandiego.gov/Web/Approvals/Details/2390245,1
2390296,4551 HAMILTON ST,657213,Completed,Ten on Hamilton MDU,Five or More Family Apt,1/28/2020,11/14/2020,https://opendsd.sandiego.gov/Web/Projects/Details/657213,https://opendsd.sandiego.gov/Web/Approvals/Details/2390296,1
2395113,2645 ULRIC ST,657817,Completed,Digital-Ulric St Apart,Five or More Family Apt,2/7/2020,10/20/2020,https://opendsd.sandiego.gov/Web/Projects/Details/657817,https://opendsd.sandiego.gov/Web/Approvals/Details/2395113,10
2394024,1951 47TH ST Unit 37,658045,Completed,MOBILE HOME INSTALLATION,New/Replac Mobile Home Inst,2/5/2020,2/5/2020,https://opendsd.sandiego.gov/Web/Projects/Details/658045,https://opendsd.sandiego.gov/Web/Approvals/Details/2394024,1
2395715,4233 KANSAS ST,658054,Issued,Digital - Kansas St. Units,Five or More Family Apt,2/10/2020,5/3/2022,https://opendsd.sandiego.gov/Web/Projects/Details/658054,https://opendsd.sandiego.gov/Web/Approvals/Details/2395715,4
2395098,5121 BARSTOW ST,658264,Completed,No Plan Kitchen Remodel,"Add/Alt 1 or 2 Fam, No Chg DU",2/7/2020,2/7/2020,https://opendsd.sandiego.gov/Web/Projects/Details/658264,https://opendsd.sandiego.gov/Web/Approvals/Details/2395098,1
2398237,2712 GOBAT AV,658958,Completed,Combination (No Plan permit),"Add/Alt 1 or 2 Fam, No Chg DU",2/14/2020,2/14/2020,https://opendsd.sandiego.gov/Web/Projects/Details/658958,https://opendsd.sandiego.gov/Web/Approvals/Details/2398237,1
2398342,6151 MONTEZUMA RD,658974,Completed,Digital_Zuma West Apts,Five or More Family Apt,2/14/2020,5/5/2022,https://opendsd.sandiego.gov/Web/Projects/Details/658974,https://opendsd.sandiego.gov/Web/Approvals/Details/2398342,2
2398853,7863 ENTRADA ANGELICA,659069,Completed,NO PLAN KITCHEN/BATH REMODEL,"Add/Alt 1 or 2 Fam, No Chg DU",2/18/2020,2/18/2020,https://opendsd.sandiego.gov/Web/Projects/Details/659069,https://opendsd.sandiego.gov/Web/Approvals/Details/2398853,1
2400597,3732 10TH AV,659076,Completed,Cayuca,Five or More Family Apt,2/24/2020,1/14/2021,https://opendsd.sandiego.gov/Web/Projects/Details/659076,https://opendsd.sandiego.gov/Web/Approvals/Details/2400597,2
2401444,12262 MIDDLEBROOK SQ,659598,Completed,NO PLAN KITCHEN/BATH REMODEL,"Add/Alt 1 or 2 Fam, No Chg DU",2/25/2020,2/25/2020,https://opendsd.sandiego.gov/Web/Projects/Details/659598,https://opendsd.sandiego.gov/Web/Approvals/Details/2401444,1
2414074,3918 ARIZONA ST,661969,Completed,DIGITAL-Arizona St. Housing,Five or More Family Apt,3/30/2020,7/14/2021,https://opendsd.sandiego.gov/Web/Projects/Details/661969,https://opendsd.sandiego.gov/Web/Approvals/Details/2414074,3
2416383,908 S 26TH ST,662477,Created,Digital - The Barrio Flats,Single Room Occupant Hotel,4/8/2020,,https://opendsd.sandiego.gov/Web/Projects/Details/662477,https://opendsd.sandiego.gov/Web/Approvals/Details/2416383,4
2417230,3634 INDIANA ST,662734,Completed,Indiana Street Apartments,Five or More Family Apt,4/9/2020,6/4/2021,https://opendsd.sandiego.gov/Web/Projects/Details/662734,https://opendsd.sandiego.gov/Web/Approvals/Details/2417230,2
2420814,5032 HILLTOP DR,663406,Completed,Digital-PERMITNOW Hillt.&Ecl.,Five or More Family Apt,4/22/2020,10/23/2020,https://opendsd.sandiego.gov/Web/Projects/Details/663406,https://opendsd.sandiego.gov/Web/Approvals/Details/2420814,111
2422559,1420 PACIFIC BEACH DR Unit A & B,663730,Completed,Pacific Beach Drive Townhomes,Two Family Apartment,4/28/2020,10/27/2020,https://opendsd.sandiego.gov/Web/Projects/Details/663730,https://opendsd.sandiego.gov/Web/Approvals/Details/2422559,1
2433835,3066 NORTH PARK WY,664987,Completed,Digital-PermitNow NPCC,Five or More Family Apt,6/4/2020,3/16/2021,https://opendsd.sandiego.gov/Web/Projects/Details/664987,https://opendsd.sandiego.gov/Web/Approvals/Details/2433835,5
2433844,3067 05TH AV,665643,Completed,Digital-PermitNowSecoyaBldg,Five or More Family Apt,6/4/2020,12/23/2020,https://opendsd.sandiego.gov/Web/Projects/Details/665643,https://opendsd.sandiego.gov/Web/Approvals/Details/2433844,7
2434712,5385 LA JOLLA BL,666784,Issued,5385 La Jolla Biltmore Apts.,Five or More Family Apt,6/9/2020,10/2/2021,https://opendsd.sandiego.gov/Web/Projects/Details/666784,https://opendsd.sandiego.gov/Web/Approvals/Details/2434712,1
2444930,4234 MISSISSIPPI ST,667121,Completed,Digital - MIXED USE Miss ECB,Five or More Family Apt,7/9/2020,4/9/2021,https://opendsd.sandiego.gov/Web/Projects/Details/667121,https://opendsd.sandiego.gov/Web/Approvals/Details/2444930,6
2448904,926 27TH ST,667858,Issued,Digital- 27TH ST APT PERMITNOW,Five or More Family Apt,7/20/2020,6/20/2022,https://opendsd.sandiego.gov/Web/Projects/Details/667858,https://opendsd.sandiego.gov/Web/Approvals/Details/2448904,2
2446473,4015 RICHMOND ST,668767,Issued,Digital - Richmonds Multi-Aptm,Five or More Family Apt,7/14/2020,7/12/2022,https://opendsd.sandiego.gov/Web/Projects/Details/668767,https://opendsd.sandiego.gov/Web/Approvals/Details/2446473,3
2443143,11107 DOVERHILL RD,668939,Completed,No Plans  Bathroom Remodel,"Add/Alt 1 or 2 Fam, No Chg DU",7/6/2020,7/6/2020,https://opendsd.sandiego.gov/Web/Projects/Details/668939,https://opendsd.sandiego.gov/Web/Approvals/Details/2443143,3
2446043,1956 HORNBLEND ST Unit #4&5,668975,Completed,Digital - Hornblend Project,One Family Detached,7/14/2020,2/19/2021,https://opendsd.sandiego.gov/Web/Projects/Details/668975,https://opendsd.sandiego.gov/Web/Approvals/Details/2446043,2
2449898,220 MONTECITO WY,669878,Pending Invoice Payment,Digital - Montecito Apts.,Five or More Family Apt,7/22/2020,8/14/2023,https://opendsd.sandiego.gov/Web/Projects/Details/669878,https://opendsd.sandiego.gov/Web/Approvals/Details/2449898,2
2448114,11483 AVENGER RD,670111,Completed,SFR No Plans Kitchen Remodel,"Add/Alt 1 or 2 Fam, No Chg DU",7/17/2020,7/17/2020,https://opendsd.sandiego.gov/Web/Projects/Details/670111,https://opendsd.sandiego.gov/Web/Approvals/Details/2448114,3
2448926,4384 HAMILTON ST,670161,Completed,Digital -Nok Nok NP Permit Now,Five or More Family Apt,7/21/2020,6/25/2021,https://opendsd.sandiego.gov/Web/Projects/Details/670161,https://opendsd.sandiego.gov/Web/Approvals/Details/2448926,2
2454005,15532 TANNER RIDGE RD,671367,Completed,NO PLAN KITCHEN/BATH REMODEL,"Add/Alt 1 or 2 Fam, No Chg DU",8/3/2020,8/3/2020,https://opendsd.sandiego.gov/Web/Projects/Details/671367,https://opendsd.sandiego.gov/Web/Approvals/Details/2454005,3
2459637,429 W SAN YSIDRO BL,672431,Completed,Digital PN San Ysidro Apt Bldg,Five or More Family Apt,8/19/2020,12/4/2020,https://opendsd.sandiego.gov/Web/Projects/Details/672431,https://opendsd.sandiego.gov/Web/Approvals/Details/2459637,8
2459048,7980 MERRINGTON PL,672467,Completed,No Plan Kitchen Remodel,"Add/Alt 1 or 2 Fam, No Chg DU",8/18/2020,8/18/2020,https://opendsd.sandiego.gov/Web/Projects/Details/672467,https://opendsd.sandiego.gov/Web/Approvals/Details/2459048,3
2459614,11810 HANDRICH DR,672586,Completed,NO PLAN. KITCHEN REMODEL,"Add/Alt 1 or 2 Fam, No Chg DU",8/19/2020,8/19/2020,https://opendsd.sandiego.gov/Web/Projects/Details/672586,https://opendsd.sandiego.gov/Web/Approvals/Details/2459614,3
2481355,3840 06TH AV,672600,Completed,Digital-3840 6th Ave Hillcrest,Five or More Family Apt,10/16/2020,4/28/2022,https://opendsd.sandiego.gov/Web/Projects/Details/672600,https://opendsd.sandiego.gov/Web/Approvals/Details/2481355,4
2465959,3111 FENELON ST,673188,Completed,Digital-Fenelon St-Permit Now,Five or More Family Apt,9/8/2020,11/3/2021,https://opendsd.sandiego.gov/Web/Projects/Details/673188,https://opendsd.sandiego.gov/Web/Approvals/Details/2465959,3
2462563,18096 SENCILLO DR,673262,Completed,"NO PLAN. WINDOWS,RESTUCCO,SIDI","Add/Alt 1 or 2 Fam, No Chg DU",8/27/2020,9/9/2020,https://opendsd.sandiego.gov/Web/Projects/Details/673262,https://opendsd.sandiego.gov/Web/Approvals/Details/2462563,3
2466198,12535 MONTELLANO TR [Pending],674111,Completed,NO PLAN PRE FAB FIREPLACE REP,"Add/Alt 1 or 2 Fam, No Chg DU",9/9/2020,9/9/2020,https://opendsd.sandiego.gov/Web/Projects/Details/674111,https://opendsd.sandiego.gov/Web/Approvals/Details/2466198,3
2480561,1661 HARVEY MILK ST,674197,Completed,Digital - Harvey Milk Mixed,Five or More Family Apt,10/15/2020,7/19/2021,https://opendsd.sandiego.gov/Web/Projects/Details/674197,https://opendsd.sandiego.gov/Web/Approvals/Details/2480561,2
2466992,4717 MOUNT ALIFAN DR,674291,Completed,NO PLAN. KITCHEN/BATH REMODEL,"Add/Alt 1 or 2 Fam, No Chg DU",9/11/2020,9/11/2020,https://opendsd.sandiego.gov/Web/Projects/Details/674291,https://opendsd.sandiego.gov/Web/Approvals/Details/2466992,3
2467367,11248 CAMINITO CORRIENTE,674390,Completed,SFR COMB NO PLAN BATH REMODEL,"Add/Alt 1 or 2 Fam, No Chg DU",9/11/2020,9/11/2020,https://opendsd.sandiego.gov/Web/Projects/Details/674390,https://opendsd.sandiego.gov/Web/Approvals/Details/2467367,3
2467424,3525 WELLESLY AV,674407,Completed,NO PLAN. KITCHEN/BATH REMODEL,"Add/Alt 1 or 2 Fam, No Chg DU",9/14/2020,9/14/2020,https://opendsd.sandiego.gov/Web/Projects/Details/674407,https://opendsd.sandiego.gov/Web/Approvals/Details/2467424,3
2473264,1947 MEADE AV,675831,Completed,NO PLAN. KITCH/GARAGE REMOVAL,"Add/Alt 1 or 2 Fam, No Chg DU",9/30/2020,9/30/2020,https://opendsd.sandiego.gov/Web/Projects/Details/675831,https://opendsd.sandiego.gov/Web/Approvals/Details/2473264,3
2477811,4360 TWAIN AV,675839,Completed,"Digital, Twain Ave. Apartments",Five or More Family Apt,10/9/2020,8/4/2021,https://opendsd.sandiego.gov/Web/Projects/Details/675839,https://opendsd.sandiego.gov/Web/Approvals/Details/2477811,12
2473309,3919 SANTA CRUZ AV,675842,Completed,NO PLAN. DRYWALL REPAIR/KITCHE,"Add/Alt 1 or 2 Fam, No Chg DU",9/30/2020,10/1/2020,https://opendsd.sandiego.gov/Web/Projects/Details/675842,https://opendsd.sandiego.gov/Web/Approvals/Details/2473309,3
2482648,4020 44TH ST,676121,Completed,Digital-UnionAffordableHousing,Five or More Family Apt,10/20/2020,9/27/2021,https://opendsd.sandiego.gov/Web/Projects/Details/676121,https://opendsd.sandiego.gov/Web/Approvals/Details/2482648,60
2484222,3333 04TH AV,676140,Created,Digital- WITHDRAWN,Five or More Family Apt,10/26/2020,,https://opendsd.sandiego.gov/Web/Projects/Details/676140,https://opendsd.sandiego.gov/Web/Approvals/Details/2484222,6
2479879,4350 CLEVELAND AV,676179,Created,Digital- C12 LOFTS,Five or More Family Apt,10/14/2020,,https://opendsd.sandiego.gov/Web/Projects/Details/676179,https://opendsd.sandiego.gov/Web/Approvals/Details/2479879,1
2475550,800 BROADWAY,676300,Issued,Digital-800 Broadway Build Out,Five or More Family Apt,10/5/2020,3/3/2022,https://opendsd.sandiego.gov/Web/Projects/Details/676300,https://opendsd.sandiego.gov/Web/Approvals/Details/2475550,33
2486137,4520 ALVARADO CANYON RD,677066,Completed,Digitl-Grantville Station Apts,Five or More Family Apt,10/30/2020,8/6/2021,https://opendsd.sandiego.gov/Web/Projects/Details/677066,https://opendsd.sandiego.gov/Web/Approvals/Details/2486137,5
2529036,6101 Village Wy,677364,Issued,DGTL (PN) Corallina Mixed Use,Five or More Family Apt,3/18/2021,4/14/2022,https://opendsd.sandiego.gov/Web/Projects/Details/677364,https://opendsd.sandiego.gov/Web/Approvals/Details/2529036,17
2488736,11909 SUNSHINE PEAK CT,678958,Completed,NO PLAN-BATH REMODEL,"Add/Alt 1 or 2 Fam, No Chg DU",11/9/2020,11/9/2020,https://opendsd.sandiego.gov/Web/Projects/Details/678958,https://opendsd.sandiego.gov/Web/Approvals/Details/2488736,3
2490865,3669 FLORIDA ST,679104,Created,Digital-Florida St.Multi-Units,Five or More Family Condo,11/16/2020,,https://opendsd.sandiego.gov/Web/Projects/Details/679104,https://opendsd.sandiego.gov/Web/Approvals/Details/2490865,1
2490510,12906 CAMINITO DE LAS OLAS,679322,Completed,DUPLEX  NO PLAN PERMIT,"Add/Alt 1 or 2 Fam, No Chg DU",11/13/2020,11/16/2020,https://opendsd.sandiego.gov/Web/Projects/Details/679322,https://opendsd.sandiego.gov/Web/Approvals/Details/2490510,3
2496652,2601 ULRIC ST,679346,Completed,Digital-- Senior Housing,Five or More Family Apt,12/2/2020,6/2/2022,https://opendsd.sandiego.gov/Web/Projects/Details/679346,https://opendsd.sandiego.gov/Web/Approvals/Details/2496652,10
2503358,421 25TH ST,679409,Completed,Digital -Sherman Cosmonaut,Five or More Family Apt,12/21/2020,2/1/2022,https://opendsd.sandiego.gov/Web/Projects/Details/679409,https://opendsd.sandiego.gov/Web/Approvals/Details/2503358,1
2492584,4061 FAIRMOUNT AV,679798,Completed,Digital 4th CornerApt MixedUse,Five or More Family Apt,11/18/2020,2/16/2022,https://opendsd.sandiego.gov/Web/Projects/Details/679798,https://opendsd.sandiego.gov/Web/Approvals/Details/2492584,74
2494681,5504 CHELSEA AV,680298,Completed,SFR No Plan  Deck,"Add/Alt 1 or 2 Fam, No Chg DU",11/25/2020,11/25/2020,https://opendsd.sandiego.gov/Web/Projects/Details/680298,https://opendsd.sandiego.gov/Web/Approvals/Details/2494681,3
2502990,891 TURQUOISE ST,680449,Completed,Digital-Turquoise Place MDU,Five or More Family Condo,12/18/2020,10/22/2021,https://opendsd.sandiego.gov/Web/Projects/Details/680449,https://opendsd.sandiego.gov/Web/Approvals/Details/2502990,7
2496361,6560 MONTEZUMA RD,680626,Completed,SFR No Plan Permit Deck Repair,"Add/Alt 3+, No Chg DU",12/2/2020,12/2/2020,https://opendsd.sandiego.gov/Web/Projects/Details/680626,https://opendsd.sandiego.gov/Web/Approvals/Details/2496361,3
2501987,2341 ULRIC ST,680889,Completed,Digital -Ulric Apartments,Five or More Family Apt,12/16/2020,9/30/2021,https://opendsd.sandiego.gov/Web/Projects/Details/680889,https://opendsd.sandiego.gov/Web/Approvals/Details/2501987,3
